date,rot_num_away_team,away_team_name,rot_num_home_team,home_team_name,away_team_runline_open,away_team_runline_open_odds,home_team_runline_open,home_team_runline_open_odds,away_team_runline_close,away_team_runline_close_odds,home_team_runline_close,home_team_runline_close_odds,away_team_moneyline_open,home_team_moneyline_open,away_team_moneyline_close,home_team_moneyline_close,over_open,over_open_odds,under_open,under_open_odds,over_close,over_close_odds,under_close,under_close_odds
Sat May 21,951,Diamondbacks,952,Cubs,+1.5,-160,-1.5,-160,+1.5,-170,-1.5,+158,+130,-150,+120,-135,o11.5,-114,u11.5,-106,o7.5,+110,u7,+105
Sat May 21,979,Reds,980,Blue Jays,+1.5,-115,-1.5,-115,+1.5,+114,-1.5,-124,+180,-220,+230,-250,o8,-110,u8,-110,o8.5,-105,u8.5,-110
Sat May 21,981,Mets,982,Rockies,-1,+105,+1,+105,-1.5,+130,+1.5,-145,-125,+105,-121,+110,o9.5,-118,u9.5,-100,o10,+100,u9.5,+100
Sat May 21,953,Padres,954,Giants,+1.5,-200,-1.5,-200,+1.5,-170,-1.5,+150,+105,-125,+140,-150,o7,-110,u7,-110,o7,+105,u6.5,+105
Sat May 21,967,Mariners,968,Red Sox,+1.5,-155,-1.5,-155,+1.5,-134,-1.5,+125,+115,-135,+143,-155,o10,-115,u10,-105,o9,-115,u9,+105
Sat May 21,955,Dodgers,956,Phillies,+1,-133,-1,-133,-1.5,+155,-1.5,+160,+105,-125,+107,-115,o8.5,-118,u8.5,-100,o9.5,-104,u9.5,-108
Sat May 21,969,Tigers,970,Guardians,+1.5,-135,-1.5,-135,+1.5,-130,-1.5,+118,+160,-190,+165,-185,o7.5,-105,u7.5,-115,o8,+100,u7.5,+100
Sat May 21,957,Braves,958,Marlins,-1.5,+115,+1.5,+115,-1.5,+120,+1.5,-132,-150,+130,-145,+132,o7.5,-105,u7.5,-115,o8,-105,u8,-108
Sat May 21,959,Cardinals,960,Pirates,-1.5,+120,+1.5,+120,-1.5,+115,+1.5,-135,-135,+115,-135,+125,o8.5,-115,u8.5,-105,o9,-104,u9,-110
Sat May 21,971,Rays,972,Orioles,-1.5,+120,+1.5,+120,-1.5,+132,+1.5,-110,-140,+120,-126,+150,o8,-110,u8,-110,o8.5,-102,u9,+100
Sat May 21,973,Rangers,974,Astros,+1.5,-110,-1.5,-110,+1.5,+100,-1.5,+105,+190,-235,+220,-200,o7.5,-115,u7.5,-105,o8,+100,u8.5,-105
Sat May 21,975,Twins,976,Royals,-1.5,+115,+1.5,+115,-1.5,+165,+1.5,-135,-145,+125,+100,+130,o7,-115,u7,-105,o7.5,+110,u7,-105
Sat May 21,961,Nationals,962,Brewers,+1.5,-145,-1.5,-145,+1.5,+100,-1.5,+100,+145,-165,+210,-225,o7.5,-115,u7.5,-105,o8.5,+100,u7.5,+100
Sat May 21,963,Mets,964,Rockies,-1,+105,+1,+105,-1.5,+120,+1.5,-125,-125,+105,-130,+125,o10,-100,u10,-118,o10.5,-104,u10,+100
Sat May 21,977,Athletics,978,Angels,+1.5,-200,-1.5,-200,+1.5,-120,-1.5,+145,+105,-125,+175,-140,o7.5,-105,u7.5,-115,o7.5,+100,u7.5,-104
Fri May 20,901,Diamondbacks,902,Cubs,+1.5,-178,-1.5,-178,+1.5,-145,-1.5,+128,+120,-140,+123,-130,o11.5,-110,u11.5,-110,o11.5,+100,u11,-105
Fri May 20,903,Cardinals,904,Pirates,-1.5,+120,+1.5,+120,-1.5,+118,+1.5,-125,-135,+115,-144,+130,o8.5,-110,u8.5,-110,o9,+100,u8.5,+100
Fri May 20,905,Braves,906,Marlins,-1.5,+115,+1.5,+115,-1.5,+146,+1.5,-160,-145,+125,-120,+105,o7.5,-105,u7.5,-115,o7.5,-105,u7,-105
Fri May 20,915,Rays,916,Orioles,-1.5,+140,+1.5,+140,-1.5,+126,+1.5,-130,-130,+110,-130,+130,o8,-115,u8,-105,o8.5,+100,u8.5,+105
Fri May 20,907,Dodgers,908,Phillies,-1.5,+110,+1.5,+110,-1.5,+114,-1.5,+165,-145,+125,+100,+130,o9,100,u9,-120,o9,+102,u8.5,+100
Fri May 20,917,White Sox,918,Yankees,+1.5,-135,-1.5,-135,+1.5,-110,-1.5,+100,+140,-160,+185,-190,o8.5,-115,u8.5,-105,o8.5,-112,u8.5,+102
Fri May 20,929,Reds,930,Blue Jays,+1.5,-150,-1.5,-150,+1.5,+110,-1.5,+110,+140,-160,+220,-180,o7.5,-110,u7.5,-110,o8.5,+100,u8,-105
Fri May 20,919,Tigers,920,Guardians,-1.5,+145,+1.5,+145,-1.5,+162,-1.5,+110,-115,-105,+165,-105,o8.5,-105,u8.5,-115,o9,+100,u8.5,+102
Fri May 20,921,Mariners,922,Red Sox,+1.5,-200,-1.5,-200,-1.5,+155,-1.5,+170,-110,-110,+140,-105,o8.5,-110,u8.5,-110,o9,-105,u9,+100
Fri May 20,923,Twins,924,Royals,-1.5,+140,+1.5,+140,-1.5,+130,+1.5,-145,-120,+100,-127,+115,o7.5,-105,u7.5,-115,o8.5,+105,u8,+100
Fri May 20,925,Rangers,926,Astros,+1.5,-140,-1.5,-140,+1.5,-135,-1.5,+120,+140,-160,+150,-165,o8,-110,u8,-110,o8.5,+100,u8.5,-113
Fri May 20,909,Nationals,910,Brewers,+1.5,-135,-1.5,-135,+1.5,-110,-1.5,-106,+150,-170,+195,-220,o8.5,-105,u8.5,-115,o8.5,+100,u8,+105
Fri May 20,911,Mets,912,Rockies,-1.5,+150,+1.5,+150,-1.5,+130,+1.5,-140,-115,-105,-120,+120,o9.5,-105,u9.5,-115,o10,+100,u9.5,-104
Fri May 20,927,Athletics,928,Angels,+1.5,-150,-1.5,-150,+1.5,-125,-1.5,+110,+140,-160,+165,-185,o7.5,-110,u7.5,-110,o7.5,-109,u7.5,+105
Fri May 20,913,Padres,914,Giants,-1.5,+140,+1.5,+140,-1.5,+175,-1.5,+176,-115,-105,+145,+650,o7.5,-110,u7.5,-110,o7,+105,u7.5,+100
Thu May 19,957,Yankees,958,Orioles,-1.5,-110,+1.5,-110,-1.5,-120,+1.5,+105,-200,+170,-190,+172,o8.5,-105,u8.5,-115,o8,-105,u8,-105
Thu May 19,951,Padres,952,Phillies,+1.5,-190,-1.5,-190,-1.5,+155,-1.5,+180,-105,-115,-104,-104,o9,-105,u9,-115,o8,-113,u8,+100
Thu May 19,953,Cardinals,954,Mets,+1.5,-180,-1.5,-180,+1.5,-132,-1.5,+115,+115,-135,+165,-185,o7.5,-105,u7.5,-115,o7.5,-110,u7.5,+100
Thu May 19,965,Reds,966,Guardians,+1.5,-195,-1.5,-195,+1.5,-175,-1.5,+165,+115,-133,+115,-130,o8,-100,u8,-118,o8,-108,u8,+100
Thu May 19,959,White Sox,960,Royals,-1.5,+120,+1.5,+120,-1.5,+116,+1.5,-125,-135,+115,-132,+125,o9.5,-115,u9.5,-105,o10,-110,u9.5,-104
Thu May 19,961,Mariners,962,Red Sox,+1.5,-182,-1.5,-182,+1.5,-175,-1.5,+162,+115,-135,+108,-125,o8.5,-120,u8.5,-100,o8.5,-114,u8.5,+100
Thu May 19,955,Diamondbacks,956,Cubs,-1.5,+162,+1.5,+162,-1.5,+160,-1.5,+170,-118,+100,+125,-125,o8,-106,u8,-114,o9,+100,u9,-114
Thu May 19,963,Rangers,964,Astros,+1.5,-136,-1.5,-136,+1.5,-110,-1.5,+102,+165,-200,+188,-215,o8.5,-110,u8.5,-110,o8,-106,u8,-105
Wed May 18,901,Braves,902,Brewers,+1.5,-200,-1.5,-200,+1.5,-184,-1.5,+165,+105,-125,+124,-137,o6.5,-105,u6.5,-115,o6.5,-115,u6.5,+105
Wed May 18,915,Tigers,916,Rays,+1.5,-200,-1.5,-200,+1.5,-150,-1.5,+145,+110,-130,+150,-155,o6.5,-115,u6.5,-105,o7,+105,u6.5,+100
Wed May 18,903,Giants,904,Rockies,-1.5,-110,+1.5,-110,-1.5,-108,+1.5,-104,-160,+140,-159,+150,o10.5,-105,u10.5,-115,o11,-108,u11,-110
Wed May 18,917,Twins,918,Athletics,-1.5,+120,+1.5,+120,-1.5,+102,+1.5,-115,-145,+125,-165,+150,o7,-110,u7,-110,o7.5,+105,u7,+104
Wed May 18,905,Diamondbacks,906,Dodgers,+1.5,+112,-1.5,+112,+1.5,+950,-2.5,+105,+240,-295,+260,-300,o8,-114,u8,-106,o8.5,+110,u8,-105
Wed May 18,929,Reds,930,Guardians,+1.5,-200,-1.5,-200,+1.5,-175,-1.5,+165,+100,-120,+118,-130,o7.5,-110,u7.5,-110,o8,+105,u8,-110
Wed May 18,919,Astros,920,Red Sox,-1.5,-110,+1.5,-110,-1.5,+126,+1.5,-140,-155,+135,-130,+117,o9.5,-105,u9.5,-115,o9,+105,u9,-108
Wed May 18,907,Nationals,908,Marlins,+1.5,-170,-1.5,-170,+1.5,-135,-1.5,+125,+120,-140,+165,-180,o7.5,100,u7.5,-120,o7.5,+105,u7,+110
Wed May 18,909,Padres,910,Phillies,+1.5,-153,-1.5,-153,+1.5,-155,-1.5,+140,+131,-154,+140,-150,o8,-107,u8,-112,o7.5,+110,u7.5,-120
Wed May 18,921,Yankees,922,Orioles,-1.5,-130,+1.5,-130,-2.5,+105,+1.5,+130,-225,+185,-200,+230,o7.5,-110,u7.5,-110,o7.5,+105,u7,+105
Wed May 18,923,Mariners,924,Blue Jays,+1.5,-110,-1.5,-110,+1.5,+100,-1.5,-113,+180,-220,+210,-250,o8.5,-115,u8.5,-105,o8,-105,u8,-110
Wed May 18,911,Cardinals,912,Mets,+1.5,-125,-1.5,-125,+1.5,-115,-1.5,+115,+170,-200,+200,-185,o7,-110,u7,-110,o7,+100,u7.5,-105
Wed May 18,913,Pirates,914,Cubs,+1.5,-170,-1.5,-170,+1.5,-145,-1.5,+130,+125,-145,+145,-160,o7.5,-118,u7.5,-104,o8,-105,u8,-104
Wed May 18,925,Angels,926,Rangers,-1.5,+115,+1.5,+115,-1.5,-114,+1.5,+100,-145,+125,-185,+170,o8,-105,u8,-115,o7.5,+102,u7.5,-107
Wed May 18,927,White Sox,928,Royals,-1.5,+100,+1.5,+100,-1.5,+115,+1.5,-125,-160,+140,-140,+135,o7.5,-115,u7.5,-105,o8.5,+100,u8,+100
Tue May 17,967,White Sox,968,Royals,-1.5,-104,+1.5,-104,-1.5,-110,+1.5,+105,-172,+144,-177,+170,o8,-102,u8,-120,o8.5,-102,u8.5,+102
Tue May 17,985,Cardinals,986,Mets,+1.5,-200,-1.5,-200,+1.5,+275,-1.5,+180,+100,-120,+700,-105,o7.5,-115,u7.5,-105,o8,+100,u7.5,-104
Tue May 17,951,Diamondbacks,952,Dodgers,+1.5,-125,-1.5,-125,+1.5,+102,-1.5,-115,+160,-189,+215,-225,o9,-100,u9,-118,o9,-106,u9,-103
Tue May 17,983,Reds,984,Guardians,+1.5,-140,-1.5,-140,+1.5,-146,-1.5,+140,+150,-170,+138,-155,o8,-115,u8,-105,o8.5,-102,u8,+100
Tue May 17,969,Tigers,970,Rays,+1.5,-115,-1.5,-115,+1.5,+112,-1.5,-120,+185,-225,+260,-275,o6.5,-115,u6.5,-105,o7,-108,u6.5,+105
Tue May 17,953,Nationals,954,Marlins,+1.5,-150,-1.5,-150,+1.5,-145,-1.5,+138,+140,-166,+140,-155,o8.5,-102,u8.5,-120,o8.5,+100,u8,+100
Tue May 17,955,Padres,956,Phillies,-1.5,+155,+1.5,+155,-1.5,+168,-1.5,+175,+100,-118,-104,-110,o9,-105,u9,-114,o8,-105,u8,-107
Tue May 17,957,Cardinals,958,Mets,+1.5,-180,-1.5,-180,+1.5,-170,-1.5,+160,+105,-125,+115,-124,o8,-110,u8,-110,o8,-105,u7.5,-106
Tue May 17,971,Yankees,972,Orioles,-1.5,-120,+1.5,-120,-1.5,-136,+1.5,+125,-195,+165,-225,+280,o8.5,-110,u8.5,-110,o8.5,-110,u8.5,-104
Tue May 17,973,Mariners,974,Blue Jays,+1.5,-165,-1.5,-165,+1.5,-165,-1.5,+145,+115,-135,+125,-140,o8.5,-110,u8.5,-110,o8,-105,u8,-105
Tue May 17,977,Astros,978,Red Sox,-1.5,+140,+1.5,+140,-1.5,+120,-1.5,+170,-120,+100,+108,+110,o9,-110,u9,-110,o9,+100,u8.5,-103
Tue May 17,975,White Sox,976,Royals,-1,-125,+1,-125,-1.5,+150,+1.5,-165,-161,+138,-104,-105,o7,-118,u7,-100,o8.5,-110,u8.5,+100
Tue May 17,961,Braves,962,Brewers,-1.5,+168,+1.5,+168,-1.5,+172,-1.5,+170,-104,-112,+120,+114,o8.5,-104,u8.5,-118,o5,-103,u6.5,+100
Tue May 17,959,Pirates,960,Cubs,+1.5,-192,-1.5,-192,+1.5,-165,-1.5,+155,+120,-142,+130,-145,o7,-120,u7,-102,o8,-105,u8,-108
Tue May 17,979,Angels,980,Rangers,-1.5,+140,+1.5,+140,-1.5,+130,+1.5,-140,-120,+100,-130,+120,o8.5,-110,u8.5,-110,o9,+102,u8.5,+100
Tue May 17,963,Giants,964,Rockies,-1.5,+105,+1.5,+105,-1.5,-105,+1.5,-110,-145,+125,-155,+150,o10,-110,u10,-110,o11,-110,u11,-105
Tue May 17,981,Twins,982,Athletics,-1.5,+138,+1.5,+138,-1.5,+164,+1.5,-120,-126,+108,-104,+145,o7,-120,u7,-102,o7.5,+100,u6.5,+110
Tue May 17,965,Diamondbacks,966,Dodgers,+1.5,-105,-1.5,-105,+1.5,-118,-1.5,+110,+170,-200,+175,-195,o7.5,-110,u7.5,-110,o8,-104,u7.5,+100
Mon May 16,901,Nationals,902,Marlins,+1.5,-150,-1.5,-150,+1.5,-129,-1.5,+120,+130,-155,+185,-185,o8,-110,u8,-110,o8,-105,u7.5,-106
Mon May 16,913,Tigers,914,Rays,+1.5,-130,-1.5,-130,+1.5,-120,-1.5,+110,+170,-205,+188,-200,o8,-105,u8,-115,o7.5,+105,u7,+104
Mon May 16,915,Yankees,916,Orioles,-1.5,+100,+1.5,+100,-1.5,-110,+1.5,-110,-230,+185,-180,+165,o8,-125,u8,105,o8,+100,u7.5,+100
Mon May 16,917,Mariners,918,Blue Jays,+1.5,-155,-1.5,-155,+1.5,-137,-1.5,+125,+135,-160,+150,-159,o8.5,-102,u8.5,-117,o9,-104,u9,-110
Mon May 16,903,Cardinals,904,Mets,+1.5,-200,-1.5,-200,-1.5,+168,-1.5,+170,+100,-120,+100,-115,o8.5,-100,u8.5,-120,o8.5,-102,u8,+100
Mon May 16,919,Astros,920,Red Sox,+1.5,-200,-1.5,-200,+2.5,+850,-1.5,+155,+100,-120,+114,-120,o8.5,-110,u8.5,-110,o9.5,+100,u9,+110
Mon May 16,907,Braves,908,Brewers,+1.5,-170,-1.5,-170,+1.5,-150,-1.5,+134,+115,-135,+150,-159,o8,100,u8,-120,o8,+100,u7.5,+100
Mon May 16,905,Pirates,906,Cubs,+1.5,-160,-1.5,-160,+1.5,-144,-1.5,+125,+134,-158,+150,-160,o8.5,-124,u8.5,102,o9,+102,u8.5,+105
Mon May 16,921,Angels,922,Rangers,-1.5,+120,+1.5,+120,-1.5,+115,+1.5,-135,-140,+120,-138,+125,o8,-110,u8,-110,o8.5,-105,u8,+100
Mon May 16,923,White Sox,924,Royals,-1.5,+128,+1.5,+128,-1.5,+140,+1.5,-155,-120,+102,-108,+100,o9,-108,u9,-112,o9,+100,u9,-110
Mon May 16,909,Giants,910,Rockies,-1.5,+105,+1.5,+105,-1.5,-102,+1.5,-115,-155,+130,-150,+140,o11,-110,u11,-110,o12.5,-106,u12,+100
Mon May 16,925,Twins,926,Athletics,-1.5,+130,+1.5,+130,-1.5,+132,+1.5,-150,-140,+120,-120,+112,o7.5,102,u7.5,-122,o7.5,+105,u7,+100
Mon May 16,911,Diamondbacks,912,Dodgers,+1.5,-115,-1.5,-115,+1.5,-110,-1.5,-103,+185,-227,+200,-205,o8.5,-110,u8.5,-110,o8.5,+100,u8,-105
Sun May 15,951,Padres,952,Braves,+1.5,-210,-1.5,-210,+1.5,-180,-1.5,+170,-105,-115,+110,-122,o8.5,-105,u8.5,-115,o8,+100,u8,-105
Sun May 15,975,Astros,976,Nationals,-1.5,-125,+1.5,-125,-1.5,-114,+1.5,+105,-200,+170,-190,+176,o8.5,-115,u8.5,-105,o8.5,-105,u8,+100
Sun May 15,953,Reds,954,Pirates,+1.5,-155,-1.5,-155,+1.5,-155,-1.5,+145,+125,-145,+132,-150,o8.5,-110,u8.5,-110,o8.5,-112,u8.5,+105
Sun May 15,955,Brewers,956,Marlins,-1.5,+110,+1.5,+110,-1.5,+102,+1.5,-111,-165,+145,-170,+160,o7,-105,u7,-115,o7.5,+100,u7,+102
Sun May 15,977,Mariners,978,Mets,+1.5,-210,-1.5,-210,+1.5,-170,-1.5,+155,+100,-120,+130,-137,o8,-110,u8,-110,o7.5,+100,u7.5,-110
Sun May 15,965,Blue Jays,966,Rays,-1.5,+132,+1.5,+132,-1.5,+155,+1.5,-160,-131,+111,-115,+102,o7.5,-111,u7.5,-108,o7.5,+105,u7,+105
Sun May 15,963,Orioles,964,Tigers,+1.5,-190,-1.5,-190,+1.5,-165,-1.5,+158,+105,-125,+125,-140,o7.5,-115,u7.5,-105,o7.5,-110,u7.5,+100
Sun May 15,967,Yankees,968,White Sox,-1.5,+145,+1.5,+145,-1.5,+140,+1.5,-150,-115,-105,-125,+110,o7.5,-110,u7.5,-110,o7.5,+100,u7.5,-107
Sun May 15,969,Guardians,970,Twins,+1.5,-180,-1.5,-180,+1.5,-160,-1.5,+145,+115,-135,+125,-141,o7.5,-115,u7.5,-105,o7.5,-110,u7.5,+100
Sun May 15,971,Red Sox,972,Rangers,+1,-149,-1,-149,-1.5,+165,-1.5,+175,+100,-120,-104,-108,o8.5,-118,u8.5,-100,o8.5,+110,u8,+100
Sun May 15,979,Royals,980,Rockies,+1.5,-140,-1.5,-140,+1.5,-145,-1.5,+130,+130,-150,+130,-145,o10.5,-110,u10.5,-110,o11,-105,u11,-110
Sun May 15,973,Angels,974,Athletics,-1.5,+130,+1.5,+130,-1.5,+140,+1.5,-154,-140,+120,-130,+112,o7,-110,u7,-110,o7,-110,u7,+100
Sun May 15,957,Phillies,958,Dodgers,+1,-139,-1,-139,+1.5,-165,-1.5,+146,+110,-133,+122,-137,o8,-118,u8,-100,o8.5,-114,u8.5,+100
Sun May 15,959,Cubs,960,Diamondbacks,+1.5,-188,-1.5,-188,+1.5,-180,-1.5,+165,+108,-126,+108,-125,o8.5,-120,u8.5,-102,o9,-104,u9,-105
Sun May 15,961,Giants,962,Cardinals,-1.5,+135,+1.5,+135,+8.5,+1300,+1.5,-145,-130,+110,-135,+120,o6.5,-120,u6.5,100,o7,-109,u7,+100
Sat May 14,901,Giants,902,Cardinals,+1.5,-195,-1.5,-195,-1.5,+138,-1.5,+190,-105,-115,-115,+105,o7.5,-110,u7.5,-110,o9,+102,u8.5,+100
Sat May 14,903,Padres,904,Braves,+1.5,-210,-1.5,-210,+1.5,-165,-1.5,+145,-105,-115,+130,-138,o8,-105,u8,-115,o8.5,-105,u8,-104
Sat May 14,913,Angels,914,Athletics,-1.5,+138,+1.5,+138,-1.5,+175,-1.5,+172,-118,+100,+120,-120,o8,-110,u8,-110,o7.5,+104,u7,+100
Sat May 14,915,Orioles,916,Tigers,+1.5,-200,-1.5,-200,-1.5,+160,-1.5,+175,+105,-125,+108,-115,o7.5,-105,u7.5,-115,o8,-106,u7.5,+110
Sat May 14,917,Blue Jays,918,Rays,+1.5,-192,-1.5,-192,-1.5,+146,-1.5,+155,+106,-124,+100,+106,o8.5,-102,u8.5,-120,o8.5,+100,u7.5,-105
Sat May 14,905,Brewers,906,Marlins,-1.5,+130,+1.5,+130,-1.5,+150,+1.5,-160,-140,+120,-116,+106,o7,-110,u7,-110,o7,-110,u7,+105
Sat May 14,907,Reds,908,Pirates,-1.5,+145,+1.5,+145,-1.5,+145,+1.5,-156,-120,+100,-120,+110,o7,-110,u7,-110,o8,-105,u8,-105
Sat May 14,927,Astros,928,Nationals,-1.5,+100,+1.5,+100,-1.5,+120,+1.5,+100,-150,+130,-135,+170,o9,-105,u9,-115,o9,-105,u8,+105
Sat May 14,919,Red Sox,920,Rangers,-1.5,+155,+1.5,+155,-1.5,+165,-1.5,+176,-106,-110,+105,-110,o8.5,-115,u8.5,-105,o8.5,-103,u8,-105
Sat May 14,929,Mariners,930,Mets,+1.5,-150,-1.5,-150,+1.5,-170,-1.5,+155,+130,-150,+135,-145,o7.5,-115,u7.5,-105,o7.5,+100,u7,-110
Sat May 14,923,Guardians,924,Twins,-1.5,+130,+1.5,+130,-1.5,+125,-1.5,+145,-120,+102,+125,+117,o8.5,-106,u8.5,-114,o8.5,+100,u8.5,-105
Sat May 14,921,Yankees,922,White Sox,-1.5,+115,+1.5,+115,-1.5,+130,+1.5,-115,-140,+120,-125,+140,o8,-105,u8,-115,o9,-105,u9,+110
Sat May 14,931,Royals,932,Rockies,+1.5,-135,-1.5,-135,+1.5,-134,-1.5,+128,+135,-155,+132,-143,o10.5,-105,u10.5,-115,o11.5,-103,u11.5,-105
Sat May 14,909,Cubs,910,Diamondbacks,+1.5,-164,-1.5,-164,+1.5,-150,-1.5,+160,+132,-156,+140,-125,o7.5,-115,u7.5,-105,o9.5,+100,u8,+100
Sat May 14,925,Angels,926,Athletics,-1.5,+100,+1.5,+100,-1.5,+100,+1.5,-112,-175,+142,-164,+163,o8,-104,u8,-114,o8,-104,u8,-107
Sat May 14,911,Phillies,912,Dodgers,+1.5,-130,-1.5,-130,+1.5,-130,-2.5,+165,+155,-180,+165,-135,o8,-105,u8,-115,o8.5,-102,u8,+100
Fri May 13,951,Reds,952,Pirates,-1.5,+135,+1.5,+135,-1.5,+155,+1.5,-165,-120,+100,-107,-106,o7,-115,u7,-105,o8,-105,u8,-105
Fri May 13,953,Brewers,954,Marlins,-1.5,+110,+1.5,+110,-1.5,+132,+1.5,-140,-165,+145,-140,+135,o6.5,-105,u6.5,-115,o6.5,+100,u6,+100
Fri May 13,975,Astros,976,Nationals,-1.5,+100,+1.5,+100,-1.5,+105,+1.5,-120,-160,+135,-148,+140,o8,-110,u8,-110,o8.5,-105,u8,+100
Fri May 13,965,Blue Jays,966,Rays,-1.5,+135,+1.5,+135,-1.5,+145,-1.5,+195,-140,+120,-125,+110,o6.5,-115,u6.5,-105,o7,+102,u6.5,+105
Fri May 13,963,Orioles,964,Tigers,+1.5,-156,-1.5,-156,+1.5,-155,-1.5,+175,+125,-145,+145,-115,o8,-105,u8,-115,o7.5,+105,u8,-110
Fri May 13,977,Mariners,978,Mets,+1.5,-130,-1.5,-130,+1.5,+105,-1.5,+100,+170,-200,+210,-215,o7,100,u7,-120,o7.5,+100,u7,+100
Fri May 13,955,Padres,956,Braves,+1.5,-165,-1.5,-165,+1.5,-160,-1.5,+150,+130,-150,+135,-140,o6.5,-120,u6.5,100,o8.5,-105,u7,+104
Fri May 13,967,Red Sox,968,Rangers,+1.5,-176,-1.5,-176,-1.5,+165,-1.5,+165,+112,-132,+106,-115,o8.5,-120,u8.5,-102,o8.5,-105,u8,-110
Fri May 13,971,Yankees,972,White Sox,-1.5,+105,+1.5,+105,-1.5,-105,+1.5,+102,-155,+135,-185,+172,o7.5,-105,u7.5,-115,o8,-104,u8,-110
Fri May 13,969,Guardians,970,Twins,+1.5,-140,-1.5,-140,+1.5,-138,-1.5,+125,+145,-175,+145,-160,o8.5,-100,u8.5,-120,o8.5,+100,u8,+100
Fri May 13,957,Giants,958,Cardinals,-1.5,+138,+1.5,+138,-1.5,+148,-1.5,+185,-130,+110,-112,+105,o7.5,-120,u7.5,-100,o9,+100,u7.5,-104
Fri May 13,979,Royals,980,Rockies,+1.5,-155,-1.5,-155,+1.5,-160,-1.5,+145,+120,-140,+117,-129,o10.5,-100,u10.5,-120,o10.5,+100,u10.5,-110
Fri May 13,973,Angels,974,Athletics,-1.5,+110,+1.5,+110,-1.5,+114,+1.5,-130,-155,+130,-143,+140,o7.5,-120,u7.5,-100,o8,-108,u7.5,+100
Fri May 13,959,Cubs,960,Diamondbacks,-1.5,+155,+1.5,+155,-1.5,+155,-1.5,+165,-110,-110,+112,-120,o8.5,-105,u8.5,-115,o9,-103,u9,-114
Fri May 13,961,Phillies,962,Dodgers,+1.5,-115,-1.5,-115,+1.5,-105,-1.5,-110,+185,-225,+190,-220,o8,-105,u8,-115,o8.5,+100,u8,+100
Thu May 12,901,Mets,902,Nationals,-1.5,+110,+1.5,+110,-1.5,+110,+1.5,-120,-145,+125,-150,+135,o9,-115,u9,-105,o9,+100,u8.5,+102
Thu May 12,971,Astros,972,Twins,-1.5,+135,+1.5,+135,-1.5,+145,+1.5,-160,-130,+110,-110,+106,o8,-110,u8,-110,o8,+105,u8.5,+100
Thu May 12,907,Athletics,908,Tigers,+1.5,-200,-1.5,-200,-1.5,+170,-1.5,+170,+110,-130,+104,-120,o7,-115,u7,-105,o8,-105,u8,-105
Thu May 12,915,Orioles,916,Cardinals,+1.5,-125,-1.5,-125,+1.5,-114,-1.5,+105,+180,-222,+184,-200,o8,-110,u8,-110,o8.5,-105,u8.5,-108
Thu May 12,909,Astros,910,Twins,-1.5,+135,+1.5,+135,-1.5,+140,+1.5,-155,-125,+105,-115,+107,o8.5,-105,u8.5,-115,o8,+100,u7.5,+100
Thu May 12,903,Reds,904,Pirates,+1.5,-200,-1.5,-200,+1.5,-164,-1.5,+150,+110,-130,+120,-135,o8,-110,u8,-110,o8.5,-106,u8,+100
Thu May 12,911,Royals,912,Rangers,+1.5,-180,-1.5,-180,+1.5,-160,-1.5,+140,+115,-135,+125,-142,o8,-120,u8,-100,o8.5,-113,u8.5,+100
Thu May 12,913,Yankees,914,White Sox,+1.5,-160,-1.5,-160,+1.5,-160,-1.5,+140,+115,-135,+130,-143,o7.5,-115,u7.5,-105,o8,+100,u7.5,+100
Thu May 12,905,Phillies,906,Dodgers,+1.5,-160,-1.5,-160,-1.5,+190,-1.5,+145,+120,-140,+130,-136,o8,-105,u8,-115,o8,-106,u8,+100
Wed May 11,951,Dodgers,952,Pirates,-1.5,-108,+1.5,-108,-2.5,+125,+1.5,+105,-164,+138,-190,+170,o9,-106,u9,-114,o8.5,-110,u8.5,+102
Wed May 11,953,Brewers,954,Reds,-1.5,-105,+1.5,-105,-1.5,-130,+1.5,+110,-165,+145,-200,+185,o9,-105,u9,-115,o9.5,-103,u9.5,-110
Wed May 11,963,Blue Jays,964,Yankees,+1.5,-210,-1.5,-210,-1.5,+170,-1.5,+160,-105,-115,+120,-121,o7.5,-105,u7.5,-115,o7.5,+100,u7.5,-112
Wed May 11,965,Guardians,966,White Sox,+1.5,-195,-1.5,-195,+1.5,-175,-1.5,+158,+110,-130,+112,-125,o8,-110,u8,-110,o8.5,-102,u8.5,-107
Wed May 11,955,Marlins,956,Diamondbacks,+1.5,-200,-1.5,-200,-1.5,+158,-1.5,+180,-105,-115,-107,+100,o7,-115,u7,-105,o8,-110,u8,+100
Wed May 11,975,Phillies,976,Mariners,+1.5,-178,-1.5,-178,+1.5,-164,-1.5,+150,+134,-158,+133,-145,o7.5,104,u7.5,-128,o7.5,+100,u7.5,-114
Wed May 11,957,Rockies,958,Giants,+1.5,-135,-1.5,-135,+5.5,+1000,-1.5,+105,+160,-190,+185,-210,o7.5,-105,u7.5,-115,o7.5,+100,u7.5,-105
Wed May 11,959,Cubs,960,Padres,+1.5,-152,-1.5,-152,+1.5,-140,-1.5,+130,+155,-182,+145,-160,o7.5,-117,u7.5,-103,o8,+100,u7.5,-105
Wed May 11,961,Mets,962,Nationals,-1.5,+100,+1.5,+100,-1.5,+105,+1.5,+102,-185,+155,-150,+160,o8.5,-100,u8.5,-120,o8.5,+100,u8,+100
